header,pos_x,pos_y,width,height
TNW_Splash_Swipe.png,758,1016,401,228,,
TNW_Splash_Start_s.png,824,1128,271,73,,
TNW_Splash_Start_n.png,824,1128,271,73,,
TNW_Splash_logo.png,516,332,854,562,,
TNW_Splash_text.png,551,833,816,322,,
TNW_Splash_textless_bg.jpg.png,0,0,1920,1440,,
TNW_Splash_bg.jpg.png,0,0,1920,1440,,
